ProbingKopf2_Neo_MultiNutzen
184.875,-288,
2.5,0,
17.5,0,
2.5,0,
17.5,0,
2.5,0,
17.5,0,
2.5,0,
17.5,0,
2.5,0,
17.5,0,
2.5,0,
-102.5,-20,
2.5,0,
17.5,0,
2.5,0,
17.5,0,
2.5,0,
17.5,0,
2.5,0,
17.5,0,
2.5,0,
17.5,0,
2.5,0,
-102.5,-20,
2.5,0,
17.5,0,
2.5,0,
17.5,0,
2.5,0,
17.5,0,
2.5,0,
17.5,0,
2.5,0,
17.5,0,
2.5,0,
